,11476500
2016-07-19 00:00:00-07:00,52.60004956721564
2016-07-20 00:00:00-07:00,52.50004947298139
2016-07-21 00:00:00-07:00,52.10004909604439
2016-07-22 00:00:00-07:00,51.00004805946764
2016-07-23 00:00:00-07:00,50.00004711712513
2016-07-24 00:00:00-07:00,47.90004513820587
2016-07-25 00:00:00-07:00,45.40004278234962
2016-07-26 00:00:00-07:00,43.20004070919612
2016-07-27 00:00:00-07:00,41.800039389916606
2016-07-28 00:00:00-07:00,40.500038164871356
2016-07-29 00:00:00-07:00,38.8000365628891
2016-07-30 00:00:00-07:00,36.80003467820409
2016-07-31 00:00:00-07:00,35.40003335892459
2016-08-01 00:00:00-07:00,33.60003166270809
2016-08-02 00:00:00-07:00,32.40003053189709
2016-08-03 00:00:00-07:00,31.700029872257332
2016-08-04 00:00:00-07:00,31.000029212617584
2016-08-05 00:00:00-07:00,29.80002808180658
2016-08-06 00:00:00-07:00,28.900027233698324
2016-08-07 00:00:00-07:00,28.100026479824322
2016-08-08 00:00:00-07:00,26.60002506631057
2016-08-09 00:00:00-07:00,25.800024312436566
2016-08-10 00:00:00-07:00,25.900024406670816
2016-08-11 00:00:00-07:00,26.60002506631057
2016-08-12 00:00:00-07:00,26.200024689373567
2016-08-13 00:00:00-07:00,25.50002402973382
2016-08-14 00:00:00-07:00,25.900024406670816
2016-08-15 00:00:00-07:00,24.500023087391313
2016-08-16 00:00:00-07:00,22.500021202706307
2016-08-17 00:00:00-07:00,21.400020166129554
2016-08-18 00:00:00-07:00,20.100018941084304
2016-08-19 00:00:00-07:00,19.300018187210302
2016-08-20 00:00:00-07:00,19.20001809297605
2016-08-21 00:00:00-07:00,18.300017244867796
2016-08-22 00:00:00-07:00,17.800016773696548
2016-08-23 00:00:00-07:00,18.300017244867796
2016-08-24 00:00:00-07:00,18.1000170563993
2016-08-25 00:00:00-07:00,17.800016773696548
2016-08-26 00:00:00-07:00,17.700016679462294
2016-08-27 00:00:00-07:00,17.500016490993794
2016-08-28 00:00:00-07:00,17.700016679462294
2016-08-29 00:00:00-07:00,18.300017244867796
2016-08-30 00:00:00-07:00,18.60001752757055
2016-08-31 00:00:00-07:00,19.000017904507548
2016-09-01 00:00:00-07:00,18.900017810273297
2016-09-02 00:00:00-07:00,18.60001752757055
2016-09-03 00:00:00-07:00,19.20001809297605
2016-09-04 00:00:00-07:00,17.700016679462294
2016-09-05 00:00:00-07:00,17.700016679462294
2016-09-06 00:00:00-07:00,17.100016114056796
2016-09-07 00:00:00-07:00,17.100016114056796
2016-09-08 00:00:00-07:00,17.400016396759543
